job_title,experience_level,employment_type,salary,company_location,num_skills,is_data_scientist,is_developer,is_analyst,interst_area,burnout_risk
Data Analyst,SE,FT,100000,US,3,0,0,0,finance,low
Data Engineer,EN,FT,160000,US,5,0,0,0,healthcare,medium
Data Engineer,EN,FT,135000,US,9,0,0,0,cybersecurity,low
Data Engineer,SE,FT,216000,US,8,0,0,0,AI,high
Data Engineer,SE,FT,144000,US,9,0,0,0,finance,medium
Data Scientist,EX,FT,159000,US,5,1,0,0,webdev,low
Data Scientist,EX,FT,130000,US,8,1,0,0,finance,medium
Data Analyst,SE,FT,115934,US,9,0,0,0,webdev,low
Data Analyst,SE,FT,81666,US,3,0,0,0,AI,low
Data Engineer,SE,FT,215000,US,7,0,0,0,finance,low
Data Engineer,SE,FT,150000,US,8,0,0,0,finance,low
Machine Learning Engineer,SE,FT,246000,US,6,0,0,0,AI,medium
Machine Learning Engineer,SE,FT,201000,US,6,0,0,0,finance,low
Data Engineer,MI,FT,187000,US,4,0,0,0,webdev,medium
Data Engineer,MI,FT,153000,US,8,0,0,0,finance,low
Machine Learning Engineer,SE,FT,255000,MX,7,0,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,185000,MX,5,0,0,0,healthcare,medium
Data Analyst,MI,FT,430967,GB,3,0,0,0,webdev,low
Data Analyst,MI,FT,55410,GB,4,0,0,0,cybersecurity,low
Data Analyst,SE,FT,50432,ES,6,0,0,0,AI,low
Data Analyst,SE,FT,39925,ES,5,0,0,0,webdev,low
Data Analyst,SE,FT,169000,US,5,0,0,0,healthcare,low
Data Analyst,SE,FT,110600,US,3,0,0,0,healthcare,medium
BI Data Analyst,EN,FT,60938,DE,8,0,0,0,AI,low
BI Developer,SE,FT,140000,US,6,0,1,0,AI,low
BI Developer,SE,FT,120000,US,7,0,1,0,webdev,high
Data Analyst,MI,FT,75000,US,5,0,0,0,finance,low
Data Analyst,MI,FT,60000,US,3,0,0,0,AI,medium
3D Computer Vision Researcher,SE,FT,10000,AL,7,0,0,0,finance,low
Data Analyst,EN,FT,50000,US,8,0,0,0,cybersecurity,low
MLOps Engineer,MI,FT,134000,US,6,0,0,0,healthcare,medium
MLOps Engineer,MI,FT,124000,US,8,0,0,0,finance,low
Data Analyst,SE,FT,166700,US,5,0,0,0,healthcare,medium
Data Analyst,SE,FT,119000,US,7,0,0,0,finance,low
Data Scientist,EN,FT,124234,US,7,1,0,0,cybersecurity,low
Data Scientist,EN,FT,74540,US,7,1,0,0,AI,low
Data Analyst,MI,FT,100000,US,5,0,0,0,cybersecurity,low
Data Analyst,MI,FT,65000,US,5,0,0,0,AI,medium
Data Analyst,MI,FT,16904,IN,8,0,0,0,AI,low
AI Scientist,EN,FT,200000,CA,4,0,0,0,healthcare,high
Machine Learning Engineer,EN,FT,12000,AR,8,0,0,0,cybersecurity,high
Data Engineer,SE,FT,220000,US,6,0,0,0,finance,low
Data Engineer,SE,FT,146000,US,3,0,0,0,cybersecurity,low
Data Engineer,SE,FT,68293,ES,7,0,0,0,healthcare,medium
Data Engineer,SE,FT,36773,ES,4,0,0,0,AI,high
Data Specialist,SE,FT,110000,US,3,0,0,0,healthcare,low
Data Specialist,SE,FT,70000,US,4,0,0,0,webdev,low
Data Analyst,EN,FT,50000,US,9,0,0,0,webdev,low
Data Engineer,SE,FT,120000,US,8,0,0,0,finance,medium
Data Engineer,SE,FT,95000,US,5,0,0,0,healthcare,low
Data Analyst,MI,FT,150000,US,7,0,0,0,finance,medium
Data Analyst,MI,FT,100000,US,8,0,0,0,finance,low
Data Scientist,SE,FT,47280,ES,3,1,0,0,webdev,low
Data Scientist,SE,FT,37824,ES,9,1,0,0,finance,low
Data Architect,SE,FT,190000,US,9,0,0,0,webdev,low
Data Architect,SE,FT,135000,US,9,0,0,0,AI,low
Data Scientist,SE,FT,128000,US,3,1,0,0,healthcare,low
Data Scientist,SE,FT,81500,US,3,1,0,0,finance,low
Data Scientist,SE,FT,173000,US,3,1,0,0,webdev,low
Data Scientist,SE,FT,110000,US,3,1,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,192000,US,9,0,0,0,finance,high
Machine Learning Engineer,SE,FT,120000,US,9,0,0,0,AI,low
Data Analyst,SE,FT,115934,US,4,0,0,0,AI,low
Data Analyst,SE,FT,81666,US,8,0,0,0,cybersecurity,low
Data Analyst,SE,FT,120000,US,7,0,0,0,webdev,high
Data Analyst,SE,FT,95000,US,5,0,0,0,finance,low
Principal Machine Learning Engineer,SE,FT,190000,US,9,0,0,0,webdev,medium
Data Engineer,SE,FT,194000,US,5,0,0,0,AI,medium
Data Engineer,SE,FT,129400,US,8,0,0,0,webdev,medium
Data Analyst,SE,FT,201000,US,8,0,0,0,AI,low
Data Analyst,SE,FT,89200,US,5,0,0,0,webdev,medium
Data Scientist,SE,FT,165000,US,9,1,0,0,cybersecurity,low
Data Scientist,SE,FT,125000,US,5,1,0,0,healthcare,low
Applied Scientist,SE,FT,230000,US,4,0,0,0,cybersecurity,medium
Applied Scientist,SE,FT,196000,US,6,0,0,0,cybersecurity,low
Machine Learning Engineer,MI,FT,130000,US,9,0,0,0,healthcare,medium
Machine Learning Engineer,MI,FT,90000,US,9,0,0,0,healthcare,low
Machine Learning Researcher,MI,FT,150000,US,7,0,0,0,finance,medium
Machine Learning Researcher,MI,FT,100000,US,3,0,0,0,finance,low
Machine Learning Engineer,MI,FT,230000,US,6,0,0,0,cybersecurity,low
Machine Learning Engineer,MI,FT,150000,US,8,0,0,0,cybersecurity,low
Data Engineer,SE,FT,153600,US,9,0,0,0,AI,high
Data Engineer,SE,FT,106800,US,5,0,0,0,AI,low
Machine Learning Researcher,MI,FT,130000,US,6,0,0,0,finance,low
Machine Learning Researcher,MI,FT,100000,US,7,0,0,0,finance,low
Data Engineer,SE,FT,216000,US,8,0,0,0,AI,medium
Data Engineer,SE,FT,144000,US,3,0,0,0,AI,low
Data Scientist,MI,FT,180000,US,3,1,0,0,webdev,low
Data Scientist,MI,FT,120000,US,7,1,0,0,webdev,low
Data Engineer,EN,FT,160000,US,7,0,0,0,AI,low
Data Engineer,EN,FT,135000,US,5,0,0,0,webdev,low
Data Analyst,SE,FT,192500,US,9,0,0,0,healthcare,low
Data Analyst,SE,FT,140000,US,3,0,0,0,finance,medium
Data Engineer,SE,FT,152500,US,8,0,0,0,finance,low
Data Engineer,SE,FT,130000,US,6,0,0,0,AI,low
Data Analyst,SE,FT,65000,US,8,0,0,0,cybersecurity,low
Data Analyst,SE,FT,55000,US,4,0,0,0,AI,high
Data Engineer,SE,FT,178750,US,4,0,0,0,webdev,high
Data Engineer,SE,FT,160000,US,7,0,0,0,cybersecurity,medium
Data Scientist,MI,FT,63040,FR,5,1,0,0,webdev,low
Data Scientist,MI,FT,52533,FR,4,1,0,0,healthcare,low
Machine Learning Scientist,MI,FT,165000,US,3,0,0,0,webdev,low
Machine Learning Scientist,MI,FT,135000,US,8,0,0,0,healthcare,low
Analytics Engineer,SE,FT,170000,US,8,0,0,0,healthcare,low
Analytics Engineer,SE,FT,125000,US,7,0,0,0,webdev,medium
Data Engineer,SE,FT,105000,US,9,0,0,0,webdev,medium
Data Engineer,SE,FT,70000,US,9,0,0,0,healthcare,medium
Data Scientist,SE,FT,130000,US,6,1,0,0,cybersecurity,low
Data Scientist,SE,FT,95000,US,7,1,0,0,healthcare,medium
Data Scientist,SE,FT,203500,US,6,1,0,0,finance,low
Data Scientist,SE,FT,152000,US,9,1,0,0,healthcare,low
Data Engineer,SE,FT,197430,US,7,0,0,0,cybersecurity,medium
Data Engineer,SE,FT,134760,US,7,0,0,0,finance,low
Data Scientist,MI,FT,120000,US,7,1,0,0,AI,low
Data Engineer,SE,FT,197000,US,9,0,0,0,AI,low
Data Engineer,SE,FT,99000,US,6,0,0,0,cybersecurity,medium
Data Engineer,SE,FT,220000,US,6,0,0,0,healthcare,medium
Data Engineer,SE,FT,162000,US,7,0,0,0,webdev,low
Data Engineer,MI,FT,110446,LT,4,0,0,0,cybersecurity,medium
Data Engineer,MI,FT,79178,LT,5,0,0,0,finance,low
Data Science Consultant,MI,FT,70186,GB,9,0,0,0,finance,low
Data Science Consultant,MI,FT,51716,GB,5,0,0,0,AI,medium
Data Architect,SE,FT,149040,US,5,0,0,0,finance,medium
Data Architect,SE,FT,113900,US,6,0,0,0,cybersecurity,high
Business Data Analyst,MI,FT,95000,US,6,0,0,0,finance,low
Data Analyst,SE,FT,115000,US,4,0,0,0,cybersecurity,medium
Data Analyst,SE,FT,171000,AU,5,0,0,0,webdev,medium
Data Analytics Engineer,EN,FT,13000,AR,5,0,0,0,AI,high
Data Engineer,SE,FT,100000,US,7,0,0,0,finance,low
Data Engineer,SE,FT,78000,US,6,0,0,0,cybersecurity,medium
Data Engineer,SE,FT,120000,US,5,0,0,0,healthcare,low
Data Engineer,SE,FT,95000,US,8,0,0,0,AI,low
Data Specialist,SE,FT,110000,US,4,0,0,0,webdev,low
Data Specialist,SE,FT,70000,US,8,0,0,0,cybersecurity,low
Data Analytics Consultant,EN,FL,50000,US,8,0,0,0,webdev,low
Data Scientist,SE,FT,185900,US,9,1,0,0,webdev,medium
Data Scientist,SE,FT,129300,US,9,1,0,0,finance,low
Data Analyst,MI,FT,150000,US,4,0,0,0,finance,medium
Data Analyst,MI,FT,100000,US,8,0,0,0,cybersecurity,low
Data Engineer,SE,FT,230000,US,5,0,0,0,healthcare,low
Data Engineer,SE,FT,154600,US,6,0,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,204500,US,4,0,0,0,healthcare,low
Machine Learning Engineer,SE,FT,142200,US,7,0,0,0,webdev,low
Data Engineer,MI,FT,160000,US,8,0,0,0,AI,low
Data Engineer,MI,FT,75000,US,4,0,0,0,cybersecurity,low
Data Scientist,SE,FT,47280,ES,3,1,0,0,cybersecurity,low
Data Scientist,SE,FT,37824,ES,3,1,0,0,healthcare,low
Data Engineer,SE,FT,213000,US,9,0,0,0,webdev,low
Data Engineer,SE,FT,152000,US,6,0,0,0,webdev,low
Data Scientist,SE,FT,140000,US,5,1,0,0,healthcare,high
Data Scientist,SE,FT,120000,US,6,1,0,0,webdev,medium
Data Scientist,SE,FT,110000,US,6,1,0,0,finance,medium
Data Scientist,SE,FT,70000,US,6,1,0,0,AI,low
Machine Learning Software Engineer,SE,FT,227200,CA,6,0,0,0,cybersecurity,medium
Machine Learning Software Engineer,SE,FT,168000,CA,7,0,0,0,AI,medium
3D Computer Vision Researcher,EN,FT,20000,AS,7,0,0,0,cybersecurity,medium
Data Scientist,MI,FT,64090,DE,9,1,0,0,finance,low
Data Scientist,MI,FT,60938,DE,4,1,0,0,webdev,medium
ML Engineer,SE,FT,243000,US,3,0,0,0,healthcare,medium
ML Engineer,SE,FT,183000,US,6,0,0,0,finance,low
Data Engineer,SE,FT,175000,US,9,0,0,0,AI,medium
Data Engineer,SE,FT,150000,US,4,0,0,0,healthcare,low
Data Scientist,MI,FT,130000,US,3,1,0,0,webdev,low
Data Scientist,MI,FT,90000,US,8,1,0,0,finance,low
Data Analyst,MI,FT,165000,US,5,0,0,0,healthcare,medium
Data Analyst,MI,FT,124000,US,7,0,0,0,finance,low
Data Engineer,SE,FT,178000,CA,8,0,0,0,finance,low
Data Engineer,SE,FT,132000,CA,3,0,0,0,webdev,low
Data Engineer,SE,FT,300000,US,8,0,0,0,cybersecurity,low
Data Engineer,SE,FT,130000,US,5,0,0,0,healthcare,low
Data Analyst,SE,FT,169000,US,9,0,0,0,webdev,medium
Data Analyst,SE,FT,110600,US,3,0,0,0,finance,medium
Data Analyst,SE,FT,116000,US,8,0,0,0,webdev,low
Data Analyst,SE,FT,96000,US,7,0,0,0,cybersecurity,low
Data Analyst,SE,FT,92350,GB,7,0,0,0,healthcare,low
Data Analyst,SE,FT,70186,GB,4,0,0,0,cybersecurity,medium
Data Analyst,SE,FT,105000,US,8,0,0,0,AI,low
Data Analyst,SE,FT,70000,US,6,0,0,0,healthcare,low
Machine Learning Researcher,MI,FT,105236,CA,8,0,0,0,cybersecurity,low
Data Engineer,SE,FT,194000,US,9,0,0,0,finance,medium
Data Engineer,SE,FT,129400,US,3,0,0,0,healthcare,medium
Data Architect,SE,FT,190000,US,3,0,0,0,healthcare,medium
Data Architect,SE,FT,135000,US,9,0,0,0,webdev,medium
Data Analyst,SE,FT,100000,US,8,0,0,0,finance,low
Data Analyst,SE,FT,70000,US,9,0,0,0,AI,low
Machine Learning Engineer,EN,FT,189750,US,5,0,0,0,cybersecurity,low
Machine Learning Engineer,EN,FT,140250,US,9,0,0,0,webdev,low
Data Analyst,SE,FT,130000,US,7,0,0,0,cybersecurity,low
Data Analyst,SE,FT,100000,US,9,0,0,0,AI,low
Data Analyst,MI,FT,160000,US,3,0,0,0,AI,low
Data Analyst,MI,FT,109000,US,7,0,0,0,healthcare,high
Research Engineer,SE,FT,250000,US,3,0,0,0,AI,medium
Research Engineer,SE,FT,150000,US,4,0,0,0,cybersecurity,medium
Data Analyst,MI,FT,206000,US,6,0,0,0,finance,medium
Data Analyst,MI,FT,160000,US,3,0,0,0,finance,low
Data Engineer,SE,FT,135000,US,7,0,0,0,healthcare,medium
Data Engineer,SE,FT,120000,US,4,0,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,115573,FR,3,0,0,0,cybersecurity,medium
Machine Learning Engineer,SE,FT,73546,FR,5,0,0,0,AI,low
Data Engineer,EN,FT,160000,US,9,0,0,0,cybersecurity,high
Data Engineer,EN,FT,135000,US,6,0,0,0,webdev,low
Data Analyst,MI,FT,150000,US,3,0,0,0,AI,low
Data Analyst,MI,FT,100000,US,4,0,0,0,webdev,high
Data Engineer,MI,FT,120000,US,5,0,0,0,healthcare,low
Data Engineer,MI,FT,95000,US,8,0,0,0,finance,medium
Data Engineer,SE,FT,68293,ES,4,0,0,0,healthcare,medium
Data Engineer,SE,FT,42026,ES,9,0,0,0,finance,medium
Data Engineer,SE,FT,191200,US,4,0,0,0,healthcare,high
Data Engineer,SE,FT,130000,US,5,0,0,0,cybersecurity,high
Data Engineer,SE,FT,191200,US,4,0,0,0,webdev,low
Data Engineer,SE,FT,130000,US,5,0,0,0,finance,medium
Machine Learning Research Engineer,EN,FT,66192,DE,3,0,0,0,AI,medium
3D Computer Vision Researcher,EN,FT,50000,CR,5,0,0,0,webdev,medium
Data Engineer,SE,FT,230000,US,5,0,0,0,AI,low
Data Engineer,SE,FT,154600,US,6,0,0,0,webdev,medium
Data Engineer,SE,FT,120000,US,5,0,0,0,webdev,high
Data Engineer,SE,FT,95000,US,5,0,0,0,healthcare,high
Data Scientist,SE,FT,140000,US,8,1,0,0,finance,low
Data Scientist,SE,FT,120000,US,3,1,0,0,finance,low
Data Analyst,SE,FT,169000,US,9,0,0,0,webdev,low
Data Analyst,SE,FT,110600,US,6,0,0,0,cybersecurity,medium
Data Analyst,MI,FT,80000,US,8,0,0,0,cybersecurity,medium
Data Engineer,SE,FT,185900,US,7,0,0,0,AI,low
Data Engineer,SE,FT,129300,US,3,0,0,0,AI,low
Analytics Engineer,SE,FT,135000,US,3,0,0,0,healthcare,low
Analytics Engineer,SE,FT,110000,US,7,0,0,0,webdev,low
Data Analytics Manager,MI,FT,155000,US,9,0,0,0,AI,high
Data Analytics Manager,MI,FT,140000,US,5,0,0,0,AI,medium
Data Engineer,SE,FT,205000,US,8,0,0,0,webdev,low
Data Engineer,SE,FT,150000,US,4,0,0,0,healthcare,low
Data Engineer,SE,FT,179500,US,6,0,0,0,AI,low
Data Engineer,SE,FT,134000,US,4,0,0,0,healthcare,high
Data Scientist,MI,FT,180000,US,7,1,0,0,finance,low
Data Scientist,MI,FT,120000,US,3,1,0,0,healthcare,low
Data Scientist,SE,FT,185900,US,9,1,0,0,cybersecurity,low
Data Scientist,SE,FT,129300,US,3,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,175000,US,6,1,0,0,healthcare,medium
Data Scientist,SE,FT,145000,US,3,1,0,0,cybersecurity,medium
Data Architect,SE,FT,235000,US,3,0,0,0,finance,low
Data Architect,SE,FT,175000,US,6,0,0,0,webdev,low
Data Science Consultant,EN,FT,27317,ES,8,0,0,0,cybersecurity,low
Data Engineer,MI,FT,160000,US,8,0,0,0,cybersecurity,medium
Data Engineer,MI,FT,90000,US,6,0,0,0,healthcare,low
Data Engineer,SE,FT,68293,ES,9,0,0,0,finance,low
Data Engineer,SE,FT,36773,ES,7,0,0,0,webdev,medium
Data Engineer,SE,FT,145000,US,3,0,0,0,healthcare,medium
Data Engineer,SE,FT,115000,US,9,0,0,0,healthcare,low
Data Specialist,MI,FT,165000,US,3,0,0,0,finance,low
Data Specialist,MI,FT,135000,US,7,0,0,0,webdev,low
Data Engineer,SE,FT,168400,US,8,0,0,0,finance,medium
Data Engineer,SE,FT,105200,US,9,0,0,0,webdev,medium
Deep Learning Engineer,MI,FT,86193,GB,5,0,0,0,finance,low
Deep Learning Engineer,MI,FT,49253,GB,5,0,0,0,healthcare,low
Data Engineer,SE,FT,200000,US,5,0,0,0,healthcare,medium
Data Engineer,SE,FT,160000,US,8,0,0,0,AI,medium
Data Scientist,SE,FT,47280,ES,8,1,0,0,cybersecurity,low
Data Scientist,SE,FT,37824,ES,7,1,0,0,finance,low
Data Scientist,SE,FT,198800,US,3,1,0,0,AI,low
Data Scientist,SE,FT,122600,US,7,1,0,0,cybersecurity,low
Machine Learning Engineer,EN,FL,100000,IR,7,0,0,0,finance,high
BI Data Analyst,MI,FT,105066,FR,8,0,0,0,webdev,medium
Data Analyst,SE,FT,130000,US,5,0,0,0,cybersecurity,medium
Data Analyst,SE,FT,100000,US,4,0,0,0,healthcare,low
Analytics Engineer,MI,FT,104663,GB,3,0,0,0,AI,medium
Analytics Engineer,MI,FT,73880,GB,8,0,0,0,cybersecurity,low
Data Engineer,SE,FT,125000,US,5,0,0,0,cybersecurity,low
Data Engineer,SE,FT,110000,US,9,0,0,0,healthcare,low
Data Analyst,MI,FT,165000,US,4,0,0,0,finance,low
Data Analyst,MI,FT,124000,US,4,0,0,0,webdev,medium
Data Scientist,SE,FT,148000,US,8,1,0,0,healthcare,low
Data Scientist,SE,FT,107000,US,6,1,0,0,webdev,low
Data Analyst,MI,FT,150000,US,3,0,0,0,finance,low
Data Analyst,MI,FT,100000,US,4,0,0,0,cybersecurity,low
Data Engineer,EN,FT,160000,US,8,0,0,0,webdev,low
Data Engineer,EN,FT,135000,US,8,0,0,0,AI,low
Data Engineer,MI,FT,120000,US,5,0,0,0,AI,medium
Data Engineer,MI,FT,95000,US,9,0,0,0,healthcare,low
Data Engineer,SE,FT,153600,US,6,0,0,0,finance,low
Data Engineer,SE,FT,106800,US,3,0,0,0,healthcare,low
Data Analyst,MI,FT,100000,CA,7,0,0,0,healthcare,medium
Data Analyst,MI,FT,65000,CA,9,0,0,0,healthcare,low
Data Engineer,MI,FT,120000,US,9,0,0,0,AI,low
Data Engineer,MI,FT,95000,US,5,0,0,0,AI,low
Data Engineer,SE,FT,63040,PT,4,0,0,0,healthcare,low
Data Engineer,SE,FT,36773,PT,4,0,0,0,AI,low
Data Engineer,EX,FT,310000,US,5,0,0,0,finance,medium
Data Engineer,EX,FT,239000,US,8,0,0,0,healthcare,medium
Data Science Manager,SE,FT,299500,US,4,0,0,0,AI,low
Data Science Manager,SE,FT,245100,US,6,0,0,0,webdev,medium
Data Scientist,SE,FT,168000,US,3,1,0,0,healthcare,medium
Data Scientist,SE,FT,130000,US,9,1,0,0,healthcare,low
Data Scientist,SE,FT,136000,US,9,1,0,0,finance,low
Data Scientist,SE,FT,104000,US,6,1,0,0,cybersecurity,low
Data Engineer,MI,FT,161000,US,4,0,0,0,cybersecurity,low
Data Engineer,MI,FT,118000,US,9,0,0,0,finance,medium
Applied Scientist,SE,FT,205000,US,7,0,0,0,finance,medium
Applied Scientist,SE,FT,184000,US,3,0,0,0,finance,high
Data Scientist,SE,FT,185900,US,3,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,129300,US,9,1,0,0,finance,low
Data Science Manager,SE,FT,247500,US,5,0,0,0,AI,low
Data Science Manager,SE,FT,172200,US,9,0,0,0,healthcare,medium
Data Management Specialist,SE,FT,68293,IT,5,0,0,0,healthcare,low
Data Analyst,SE,FT,177000,US,9,0,0,0,webdev,medium
Data Analyst,SE,FT,131000,US,7,0,0,0,webdev,medium
Applied Scientist,SE,FT,205000,US,8,0,0,0,healthcare,medium
Applied Scientist,SE,FT,184000,US,3,0,0,0,AI,medium
Data Engineer,SE,FT,146000,US,9,0,0,0,cybersecurity,low
Data Engineer,SE,FT,102000,US,7,0,0,0,cybersecurity,medium
Data Analyst,SE,FT,169000,US,5,0,0,0,AI,medium
Data Analyst,SE,FT,110600,US,5,0,0,0,cybersecurity,low
Applied Scientist,SE,FT,230000,US,3,0,0,0,finance,medium
Applied Scientist,SE,FT,196000,US,6,0,0,0,healthcare,low
Data Engineer,SE,FT,135000,US,9,0,0,0,healthcare,high
Data Engineer,SE,FT,100000,US,4,0,0,0,AI,low
Data Engineer,MI,FT,80000,US,5,0,0,0,cybersecurity,low
Data Engineer,MI,FT,65000,US,8,0,0,0,webdev,low
Data Engineer,SE,FT,135000,US,8,0,0,0,webdev,medium
Data Engineer,SE,FT,100000,US,5,0,0,0,cybersecurity,low
Data Engineer,SE,FT,61566,GB,6,0,0,0,webdev,low
Data Engineer,SE,FT,43096,GB,6,0,0,0,AI,low
Data Engineer,MI,FT,175000,US,7,0,0,0,AI,high
Data Engineer,MI,FT,135000,US,8,0,0,0,cybersecurity,low
Data Scientist,EN,FT,80000,US,7,1,0,0,webdev,low
Data Engineer,SE,FT,231250,US,8,0,0,0,AI,medium
Data Engineer,SE,FT,138750,US,9,0,0,0,AI,low
Analytics Engineer,SE,FT,193750,US,9,0,0,0,finance,high
Analytics Engineer,SE,FT,116250,US,4,0,0,0,finance,low
Data Engineer,SE,FT,231250,US,9,0,0,0,AI,medium
Data Engineer,SE,FT,138750,US,4,0,0,0,cybersecurity,low
Analytics Engineer,SE,FT,231250,US,9,0,0,0,healthcare,low
Analytics Engineer,SE,FT,138750,US,3,0,0,0,healthcare,medium
Analytics Engineer,SE,FT,231250,US,9,0,0,0,AI,low
Analytics Engineer,SE,FT,138750,US,7,0,0,0,AI,medium
Data Engineer,SE,FT,193750,US,5,0,0,0,AI,low
Data Engineer,SE,FT,116250,US,7,0,0,0,cybersecurity,low
Data Scientist,SE,FT,208000,US,5,1,0,0,finance,low
Data Scientist,SE,FT,127000,US,6,1,0,0,AI,high
Research Scientist,SE,FT,300000,US,7,0,0,0,AI,low
Research Scientist,SE,FT,196000,US,6,0,0,0,webdev,low
Machine Learning Engineer,SE,FT,204500,US,4,0,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,142200,US,4,0,0,0,AI,low
Autonomous Vehicle Technician,MI,FL,45555,BS,3,0,0,0,webdev,low
Data Engineer,SE,FT,185900,US,9,0,0,0,healthcare,high
Data Engineer,SE,FT,129300,US,7,0,0,0,AI,low
Data Scientist,SE,FT,47280,ES,6,1,0,0,AI,medium
Data Scientist,SE,FT,37824,ES,5,1,0,0,webdev,low
Machine Learning Engineer,SE,FT,204500,US,4,0,0,0,cybersecurity,medium
Machine Learning Engineer,SE,FT,142200,US,9,0,0,0,AI,high
Data Scientist,SE,FT,205000,US,4,1,0,0,healthcare,low
Data Scientist,SE,FT,185000,US,5,1,0,0,AI,high
Data Scientist,SE,FT,185900,US,9,1,0,0,healthcare,low
Data Scientist,SE,FT,129300,US,9,1,0,0,finance,high
Machine Learning Engineer,SE,FT,247500,US,6,0,0,0,finance,medium
Machine Learning Engineer,SE,FT,172200,US,6,0,0,0,healthcare,low
Data Engineer,EN,FT,160000,US,7,0,0,0,cybersecurity,low
Data Engineer,EN,FT,135000,US,7,0,0,0,AI,low
Data Analyst,MI,FT,150000,US,8,0,0,0,AI,low
Data Analyst,MI,FT,100000,US,8,0,0,0,finance,low
Data Analyst,SE,FT,110000,US,3,0,0,0,healthcare,low
Data Analyst,SE,FT,95000,US,4,0,0,0,AI,low
Data Scientist,SE,FT,185900,US,7,1,0,0,AI,medium
Data Scientist,SE,FT,129300,US,6,1,0,0,cybersecurity,low
Applied Scientist,SE,FT,205000,US,5,0,0,0,webdev,low
Applied Scientist,SE,FT,184000,US,6,0,0,0,finance,medium
Data Scientist,EN,FT,17684,HU,4,1,0,0,finance,low
Data Science Tech Lead,SE,FT,375000,US,8,0,0,0,webdev,low
Data Engineer,SE,FT,191200,US,6,0,0,0,AI,low
Data Engineer,SE,FT,130000,US,3,0,0,0,cybersecurity,high
Data Scientist,SE,FT,225000,US,4,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,156400,US,8,1,0,0,finance,low
Data Analyst,SE,FT,169000,US,5,0,0,0,cybersecurity,medium
Data Analyst,SE,FT,110600,US,8,0,0,0,webdev,low
Machine Learning Engineer,SE,FT,204500,US,9,0,0,0,AI,medium
Machine Learning Engineer,SE,FT,142200,US,3,0,0,0,webdev,medium
Machine Learning Engineer,MI,FT,104663,GB,4,0,0,0,healthcare,medium
Machine Learning Engineer,MI,FT,80036,GB,5,0,0,0,finance,low
Data Scientist,SE,FT,185900,US,3,1,0,0,cybersecurity,low
Data Scientist,SE,FT,129300,US,8,1,0,0,healthcare,low
Data Scientist,SE,FT,140700,US,3,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,93800,US,4,1,0,0,AI,low
Data Scientist,SE,FT,350000,US,7,1,0,0,AI,medium
Data Scientist,SE,FT,135000,US,3,1,0,0,AI,high
Data Analyst,SE,FT,115934,US,9,0,0,0,cybersecurity,low
Data Analyst,SE,FT,81666,US,3,0,0,0,healthcare,medium
BI Analyst,EN,PT,12000,US,8,0,0,0,AI,medium
Machine Learning Engineer,MI,FT,104697,CH,8,0,0,0,healthcare,high
Machine Learning Developer,EN,FT,33000,DE,5,0,1,0,cybersecurity,high
Machine Learning Scientist,EN,FT,34672,DE,8,0,0,0,healthcare,medium
Machine Learning Engineer,SE,FT,201000,US,6,0,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,119000,US,4,0,0,0,cybersecurity,medium
Data Engineer,SE,FT,175000,US,4,0,0,0,finance,low
Data Engineer,SE,FT,150000,US,7,0,0,0,cybersecurity,medium
Data Analyst,SE,FT,154560,US,7,0,0,0,cybersecurity,high
Data Analyst,SE,FT,123648,US,4,0,0,0,webdev,low
Data Analyst,SE,FT,130000,US,9,0,0,0,AI,medium
Data Analyst,SE,FT,100000,US,7,0,0,0,finance,low
Data Engineer,MI,FT,170000,US,5,0,0,0,finance,low
Data Engineer,MI,FT,145000,US,8,0,0,0,finance,low
Data Engineer,SE,FT,135000,US,4,0,0,0,webdev,medium
Data Engineer,SE,FT,100000,US,7,0,0,0,cybersecurity,high
Data Scientist,SE,FT,247500,US,4,1,0,0,AI,high
Data Scientist,SE,FT,172200,US,6,1,0,0,healthcare,low
Data Scientist,SE,FT,177500,US,3,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,134000,US,8,1,0,0,webdev,medium
Data Scientist,SE,FT,185900,US,4,1,0,0,cybersecurity,low
Data Scientist,SE,FT,129300,US,3,1,0,0,cybersecurity,low
Data Architect,SE,FT,192564,US,7,0,0,0,webdev,low
Data Architect,SE,FT,144854,US,3,0,0,0,finance,high
Data Analyst,SE,FT,130000,US,8,0,0,0,finance,medium
Data Analyst,SE,FT,105000,US,4,0,0,0,AI,medium
Data Engineer,SE,FT,179305,US,6,0,0,0,AI,low
Data Engineer,SE,FT,142127,US,9,0,0,0,finance,medium
Data Engineer,SE,FT,315000,US,7,0,0,0,healthcare,low
Data Engineer,SE,FT,225000,US,4,0,0,0,cybersecurity,low
Data Scientist,SE,FT,243900,US,8,1,0,0,healthcare,medium
